Ria,Coast,RiaCoast,LocNumRiaCoast,LocNumCumulative,LocName,Latitude,Longitude,DistanceRiver_Absolute,DistanceRiver_Normalized,Rock_Type,Wave_Mean,Ascophyllum_Coverage,Barnacles_Coverage,Corallina_Presence,FabalisObtusata_Presence,Fucus_Coverage,Gibbula_Presence,Lichina_Coverage,Littorea_Presence,Melarhaphe_Presence,Mytilus_Coverage,Nucella_Presence,Pelvetia_Coverage,Phorcus_Presence,EcolPC1,EcolPC2,Cluster,SaxatilisDensity_Mean,SaxatilisDensity_SD,IndividualNumCumulative,IndividualNumLoc,IDCodeName,IDCodeNameColorMorph,ShellSculpture,ColorMorph,Scars,ShellLength,ShellThickness,CS,RW1,RW2,RW3,SculpturedShell,Lineata,Fulva,RW1_Z,RW2_Z,ShellLength_Z,ShellThickness_Rel
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1792,4,Arousa_North_Ribeira_4,Arousa_North_Ribeira_4_albida,Jugosa,Albida,Absent,6.6,0.351,0.885066371,0.042384075,0.012491654,-0.002138457,1,0,0,0.725158766,0.339778608,-0.459857408,-0.042306213
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1793,5,Arousa_North_Ribeira_5,Arousa_North_Ribeira_5_albida,Rudis,Albida,Absent,6.5,0.316,0.944690818,0.086640326,-0.035584379,0.021525683,0,0,0,1.482476353,-0.967911117,-0.521203555,-0.136639868
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1794,6,Arousa_North_Ribeira_6,Arousa_North_Ribeira_6_albida,Rudis,Albida,Present,7.4,0.256,1.006721681,0.068805938,0.044640768,-0.016915405,0,0,0,1.177292444,1.214248972,0.030911775,-0.438175522
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1795,7,Arousa_North_Ribeira_7,Arousa_North_Ribeira_7_albida,Rudissima,Albida,Absent,8.4,0.403,1.151893453,0.028710279,-0.008536956,0.042131764,0,0,0,0.491171341,-0.232209044,0.644373253,-0.073334575
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1796,8,Arousa_North_Ribeira_8,Arousa_North_Ribeira_8_albida,Jugosa,Albida,Absent,6.6,0.387,0.884493817,-0.045445768,0.002826288,0.010103016,1,0,0,-0.777794677,0.076876305,-0.459857408,0.055332257
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1797,9,Arousa_North_Ribeira_9,Arousa_North_Ribeira_9_albida,Rudissima,Albida,Absent,6,0.395,0.841005525,0.037589868,-0.069232619,0.023993465,0,0,0,0.643119795,-1.883158382,-0.827934295,0.14265481
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1798,10,Arousa_North_Ribeira_10,Arousa_North_Ribeira_10_albida,Rudissima,Albida,Absent,5.4,0.306,0.72735846,-0.015827606,-0.077284834,-0.038216732,0,0,0,-0.270965596,-2.102182252,-1.196011181,-0.038733914
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1799,11,Arousa_North_Ribeira_11,Arousa_North_Ribeira_11_albida,Rudissima,Albida,Absent,7.5,0.348,1.005419166,0.084911769,-0.028502714,-0.031117387,0,0,0,1.452897105,-0.775286643,0.092257923,-0.140566932
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1800,12,Arousa_North_Ribeira_12,Arousa_North_Ribeira_12_albida,Jugosa,Albida,Present,6.9,0.523,0.93645571,0.065135363,0.030438138,-0.02069094,1,0,0,1.114481181,0.827931047,-0.275818964,0.325305468
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1801,13,Arousa_North_Ribeira_13,Arousa_North_Ribeira_13_albida,Rudissima,Albida,Absent,7.2,0.342,1.002691739,0.048456369,-0.004081351,-0.003694683,0,0,0,0.829068495,-0.111014583,-0.091780521,-0.12932145
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1802,14,Arousa_North_Ribeira_14,Arousa_North_Ribeira_14_albida,Rudis,Albida,Absent,7.5,0.328,0.978002539,0.080486284,-0.033877909,-0.014294516,0,0,0,1.377167744,-0.921494365,0.092257923,-0.199755803
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1803,15,Arousa_North_Ribeira_15,Arousa_North_Ribeira_15_albida,Jugosa,Albida,Absent,7.5,0.316,1.022082744,0.133382672,-0.022204006,-0.028373408,1,0,0,2.282336257,-0.603958952,0.092257923,-0.237027198
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1804,16,Arousa_North_Ribeira_16,Arousa_North_Ribeira_16_albida,Rudis,Albida,Absent,8,0.335,1.080620116,0.107764866,-0.009732501,-0.022564488,0,0,0,1.843961687,-0.264728405,0.398988662,-0.223913594
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1805,17,Arousa_North_Ribeira_17,Arousa_North_Ribeira_17_albida,Rudis,Albida,Absent,7,0.263,0.989936142,0.134436482,0.009384546,0.039200864,0,0,0,2.300369164,0.255263873,-0.214472816,-0.372215873
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1806,18,Arousa_North_Ribeira_18,Arousa_North_Ribeira_18_albida,Jugosa,Albida,Absent,6.5,0.402,0.871212089,0.0607626,0.017988425,0.025180147,1,0,0,1.039654004,0.489293252,-0.521203555,0.104070007
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1807,19,Arousa_North_Ribeira_19,Arousa_North_Ribeira_19_albida,Rudis,Albida,Absent,6.7,0.378,0.872187069,-0.072291309,-0.05897362,-0.025663188,0,0,0,-1.237178377,-1.604108994,-0.39851126,0.021252469
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1808,20,Arousa_North_Ribeira_20,Arousa_North_Ribeira_20_albida,Rudis,Albida,Absent,7.7,0.248,1.043473705,0.052252583,-0.01320861,0.01554124,0,0,0,0.894029705,-0.359280134,0.214950218,-0.497802641
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1809,21,Arousa_North_Ribeira_21,Arousa_North_Ribeira_21_albida,Rudis,Albida,Absent,6.8,0.284,0.895266251,0.076560493,-0.022327998,-0.011857127,0,0,0,1.309989198,-0.60733159,-0.337165112,-0.275060487
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1810,22,Arousa_North_Ribeira_22,Arousa_North_Ribeira_22_albida,Rudis,Albida,Absent,7.9,0.289,1.019412222,0.01453776,0.016252701,-0.01224991,0,0,0,0.248649716,0.442080779,0.337642514,-0.362793238
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1811,23,Arousa_North_Ribeira_23,Arousa_North_Ribeira_23_albida,Jugosa,Albida,Absent,6,0.222,0.78143176,0.049068646,0.039598494,-0.018431333,1,0,0,0.839545842,1.077096851,-0.827934295,-0.433553573
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1812,24,Arousa_North_Ribeira_24,Arousa_North_Ribeira_24_albida,Jugosa,Albida,Absent,6.5,0.277,0.908434109,0.148447993,0.073075287,0.006330073,1,0,0,2.540135603,1.98768068,-0.521203555,-0.268364576
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1813,25,Arousa_North_Ribeira_25,Arousa_North_Ribeira_25_albida,Jugosa,Albida,Absent,7.4,0.403,1.017854095,0.081106941,-0.033120561,-0.000713058,1,0,0,1.387788491,-0.900894159,0.030911775,0.015583595
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1814,26,Arousa_North_Ribeira_26,Arousa_North_Ribeira_26_aurantia,Rudissima,Aurantia,Absent,6.1,0.396,0.859470869,0.055152377,-0.025268438,0.01849544,0,0,0,0.943651282,-0.687312881,-0.766588147,0.13358771
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1815,27,Arousa_North_Ribeira_27,Arousa_North_Ribeira_27_aurantia,Rudissima,Aurantia,Absent,7.8,0.464,1.045608032,0.075754609,-0.019582203,-0.008492919,0,0,0,1.296198827,-0.532644731,0.276296366,0.119601238
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1816,28,Arousa_North_Ribeira_28,Arousa_North_Ribeira_28_aurantia,Rudissima,Aurantia,Absent,6,0.217,0.814687443,0.060452126,0.07657354,-0.043348342,0,0,0,1.034341141,2.082834735,-0.827934295,-0.456333602
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1817,29,Arousa_North_Ribeira_29,Arousa_North_Ribeira_29_aurantia,Jugosa,Aurantia,Absent,6,0.297,0.838338484,0.054190615,-0.00791875,0.015915089,1,0,0,0.927193511,-0.215393562,-0.827934295,-0.142498816
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1818,30,Arousa_North_Ribeira_30,Arousa_North_Ribeira_30_aurantia,Jugosa,Aurantia,Absent,5.3,0.232,0.713185018,-0.103140872,-0.019839728,0.018839979,1,0,0,-1.765079319,-0.539649527,-1.257357329,-0.302468841
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1819,31,Arousa_North_Ribeira_31,Arousa_North_Ribeira_31_aurantia,Rudissima,Aurantia,Absent,6.6,0.262,0.898462032,0.027124807,-0.035073163,-0.012562476,0,0,0,0.464040579,-0.954005812,-0.459857408,-0.334747933
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1820,32,Arousa_North_Ribeira_32,Arousa_North_Ribeira_32_fulva,Rudissima,Fulva,Absent,7.6,0.358,1.044118271,0.110152412,-0.05184972,-0.000613035,0,0,1,1.884817623,-1.410335709,0.153604071,-0.121528145
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1821,33,Arousa_North_Ribeira_33,Arousa_North_Ribeira_33_fulva,Rudissima,Fulva,Absent,8.6,0.311,1.110810804,0.00357074,0.007107162,-0.012946822,0,0,1,0.060980925,0.193318004,0.767065549,-0.348985212
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1822,34,Arousa_North_Ribeira_34,Arousa_North_Ribeira_34_fulva,Rudissima,Fulva,Absent,6.8,0.308,0.87868391,-0.077179461,0.00153957,0.000203132,0,0,1,-1.320824944,0.041876997,-0.337165112,-0.193934943
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1823,35,Arousa_North_Ribeira_35,Arousa_North_Ribeira_35_fulva,Jugosa,Fulva,Absent,6.9,0.314,0.901528073,-0.084174667,-0.009100989,0.023518287,1,0,1,-1.440527639,-0.247550995,-0.275818964,-0.18488301
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1824,36,Arousa_North_Ribeira_36,Arousa_North_Ribeira_36_fulva,Rudis,Fulva,Absent,7.9,0.334,1.069737803,-0.002198462,0.017503012,0.052010051,0,0,1,-0.037742262,0.4760898,0.337642514,-0.218078933
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1825,37,Arousa_North_Ribeira_37,Arousa_North_Ribeira_37_albida,Rudis,Albida,Absent,7.4,0.29,0.98539327,0.042096364,0.037368297,0.001708486,0,0,0,0.720235425,1.016434489,0.030911775,-0.313472044
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1826,38,Arousa_North_Ribeira_38,Arousa_North_Ribeira_38_fulva,Jugosa,Fulva,Present,6.6,0.263,0.912976555,0.089082798,0.021374707,0.011863231,1,0,1,1.524272189,0.581401646,-0.459857408,-0.330938404
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1827,39,Arousa_North_Ribeira_39,Arousa_North_Ribeira_39_fulva,Rudis,Fulva,Absent,8.4,0.402,1.138427855,0.000337132,-0.065552627,0.041602029,0,0,1,0.005647088,-1.783060944,0.644373253,-0.075819049
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1828,40,Arousa_North_Ribeira_40,Arousa_North_Ribeira_40_fulva,Rudis,Fulva,Absent,7,0.253,0.963099187,0.079606873,0.002340903,0.021990069,0,0,1,1.362119171,0.063673615,-0.214472816,-0.410980417
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1829,41,Arousa_North_Ribeira_41,Arousa_North_Ribeira_41_fulva,Rudissima,Fulva,Absent,6.7,0.315,0.863214511,-0.074494849,-0.003428596,-0.012529462,0,0,1,-1.274885583,-0.093259354,-0.39851126,-0.161069088
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1830,42,Arousa_North_Ribeira_42,Arousa_North_Ribeira_42_fulva,Rudissima,Fulva,Absent,6.3,0.259,0.853567653,0.013790718,0.036013975,0.019267685,0,0,1,0.235866256,0.979596321,-0.643895851,-0.313629905
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1831,43,Arousa_North_Ribeira_43,Arousa_North_Ribeira_43_fulva,Rudis,Fulva,Absent,8.7,0.383,1.169437366,0.080196884,-0.004514816,-0.024448971,0,0,1,1.372215501,-0.122805026,0.828411696,-0.148853221
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1832,44,Arousa_North_Ribeira_44,Arousa_North_Ribeira_44_fulva,Rudissima,Fulva,Absent,6.3,0.349,0.841663876,0.004067876,-0.047959525,-0.00238318,0,0,1,0.069487968,-1.304520655,-0.643895851,-0.015386045
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1833,45,Arousa_North_Ribeira_45,Arousa_North_Ribeira_45_fulva,Rudissima,Fulva,Absent,7,0.378,0.942349717,-0.016521472,-0.001231686,0.006160178,0,0,1,-0.282839104,-0.033502413,-0.214472816,-0.00947571
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1834,46,Arousa_North_Ribeira_46,Arousa_North_Ribeira_46_fulva,Rudissima,Fulva,Absent,6.7,0.297,0.890514076,0.076977062,0.017859098,-0.037875939,0,0,1,1.317117571,0.4857755,-0.39851126,-0.219909588
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1835,47,Arousa_North_Ribeira_47,Arousa_North_Ribeira_47_fulva,Jugosa,Fulva,Absent,6.9,0.335,0.895845006,-0.058765086,0.004572592,-0.001457853,1,0,1,-1.005716237,0.124376559,-0.275818964,-0.120145465
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1836,48,Arousa_North_Ribeira_48,Arousa_North_Ribeira_48_fulva,Rudis,Fulva,Absent,6.5,0.276,0.893778846,0.106044555,-0.030801571,-0.009624522,0,0,1,1.814523545,-0.837816588,-0.521203555,-0.271981216
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1837,49,Arousa_North_Ribeira_49,Arousa_North_Ribeira_49_fulva,Rudis,Fulva,Absent,8.1,0.471,1.119137363,-0.014339382,-0.021640313,0.045988529,0,0,1,-0.245498952,-0.588626249,0.46033481,0.10809939
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1838,50,Arousa_North_Ribeira_50,Arousa_North_Ribeira_50_fulva,Rudis,Fulva,Absent,8.2,0.381,1.093031844,0.085363709,0.023667583,-0.028846401,0,0,1,1.460630749,0.643768905,0.521680957,-0.112566978
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1839,51,Arousa_North_Ribeira_51,Arousa_North_Ribeira_51_fulva,Jugosa,Fulva,Absent,7.4,0.3,0.977370914,0.034058024,-0.041077533,-0.010894042,1,0,1,0.582682512,-1.117327377,0.030911775,-0.279570492
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1840,52,Arousa_North_Ribeira_52,Arousa_North_Ribeira_52_fulva,Rudissima,Fulva,Absent,6.9,0.389,0.932404503,-0.04888383,-0.005198515,-0.004315034,0,0,1,-0.836627152,-0.141401947,-0.275818964,0.029303347
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1841,53,Arousa_North_Ribeira_53,Arousa_North_Ribeira_53_fulva,Rudissima,Fulva,Absent,6.3,0.253,0.824514517,0.012733302,0.00046213,-0.031392372,0,0,1,0.217771643,0.012570144,-0.643895851,-0.337068478
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1842,54,Arousa_North_Ribeira_54,Arousa_North_Ribeira_54_fulva,Jugosa,Fulva,Absent,7.3,0.304,0.962587837,0.015897686,0.012454972,-0.01013696,1,0,1,0.271920912,0.338780841,-0.030434373,-0.256780702
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1843,55,Arousa_North_Ribeira_55,Arousa_North_Ribeira_55_fulva,Rudissima,Fulva,Absent,7.8,0.351,0.996883201,-0.013900176,-0.011773976,-0.030498711,0,0,1,-0.237983213,-0.320257444,0.276296366,-0.15949709
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1844,56,Arousa_North_Ribeira_56,Arousa_North_Ribeira_56_fulva,Jugosa,Fulva,Absent,8.1,0.364,1.086167826,0.123652996,0.002105522,-0.017273649,1,0,1,2.115841026,0.057271146,0.46033481,-0.149604837
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1845,57,Arousa_North_Ribeira_57,Arousa_North_Ribeira_57_fulva,Rudissima,Fulva,Absent,7.5,0.298,0.929666871,-0.053587671,0.031655712,-0.046880469,0,0,1,-0.917119771,0.861049607,0.092257923,-0.295675925
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1846,58,Arousa_North_Ribeira_58,Arousa_North_Ribeira_58_fulva,Jugosa,Fulva,Absent,7.8,0.385,1.027316162,0.03857691,0.040265996,-0.016686733,1,0,1,0.660010161,1.095253205,0.276296366,-0.067039979
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1847,59,Arousa_North_Ribeira_59,Arousa_North_Ribeira_59_fulva,Jugosa,Fulva,Absent,5.5,0.336,0.78116651,0.053724064,-0.018747689,0.003341021,1,0,1,0.919209841,-0.509945575,-1.134665034,0.041919955
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1848,60,Arousa_North_Ribeira_60,Arousa_North_Ribeira_60_fulva,Jugosa,Fulva,Absent,5.6,0.28,0.749751547,-0.064878468,-0.01405827,0.003963563,1,0,1,-1.110329068,-0.382391268,-1.073318886,-0.153041846
Arousa,North,ArousaNorth,7,33,Ribeira,42.542956,-8.984458,76885,0.87,CalcAlkalineGranitoids,1.25,0,5,0,0,0,0,0,0,1,4,1,0,1,0.777122175,1.34661298,WaveExposed,50.7,6.43,1849,61,Arousa_North_Ribeira_61,Arousa_North_Ribeira_61_fulva,Rudissima,Fulva,Absent,6.7,0.366,0.889031435,0.01487094,-0.044127399,-0.005571892,0,0,1,0.254351127,-1.200285104,-0.39851126,-0.011008393
